,id,cell_id,cell_type,rank,pred
349,00b2da0925dbc1,37fa8bb8,code,3,0.16666666666666666
350,002ac47e6a9adb,6630ace9,code,3,0.07894736842105263
351,0053491c57c957,27dd85c8,code,3,0.046153846153846156
352,005a0b5efe318c,ad61a02e,code,3,0.036585365853658534
353,01c9482c461995,b6e9f2dd,markdown,3,0.43994140625
354,00acb6c7c6b1c2,8484263c,code,3,0.06382978723404255
355,01c9e400efe3a8,932497ad,code,3,0.045454545454545456
356,013200bd4390ad,ff02ed56,code,3,0.06382978723404255
357,01dcdf2eb82c18,f17da62a,markdown,3,0.440673828125
358,01d31438ffd9d9,0fd86687,code,3,0.058823529411764705
359,00fc8fe3f3daee,ee68e9ec,markdown,3,0.443115234375
360,01a9c51be41324,227cd497,markdown,3,0.442626953125
361,0192bc2a6169e4,3797b608,markdown,3,0.440673828125
362,00d935da5f9b9f,cc47c64d,code,3,0.13636363636363635
363,01dd93c58a301b,81c0c209,code,3,0.10344827586206896
364,01ac7f9619219e,0d3f2632,code,3,0.05454545454545454
365,00afa073211049,e1602fce,code,3,0.0967741935483871
366,018e6d9af63613,998f4f97,code,3,0.11538461538461539
367,004e586c02cc09,054021d2,markdown,3,0.441162109375
368,01881fdc2b62ee,5081957d,markdown,3,0.441162109375
369,009543f8c0f393,c48b1cea,code,3,0.15
370,00b560f83eab7e,c329c6a7,markdown,3,0.442626953125
371,010dce993386a3,f72e1ca1,code,3,0.025423728813559324
372,00181d9eb98d2c,cc6e1157,code,3,0.07894736842105263
373,001c899e8b3956,0c8924f0,markdown,3,0.440673828125
374,00c458fde93dfc,8abc56b6,code,3,0.125
375,00679da146d163,7625c411,code,3,0.08108108108108109
376,007d658b80b78b,da580067,code,3,0.05660377358490566
377,01607a3b675f2f,f554ff0f,code,3,0.0967741935483871
378,009101141e66b1,6b58580a,code,3,0.21428571428571427
379,0067373bea332b,008bae08,markdown,3,0.441162109375
380,0198a23f25756c,de058e44,markdown,3,0.44091796875
381,01d8f7abd46745,b72d6c07,code,3,0.08108108108108109
382,011a0909091c88,365230c9,markdown,3,0.44091796875
383,01b7defedc590b,10aa3032,markdown,3,0.442626953125
384,01167aecd18020,e4a7fe09,code,3,0.0967741935483871
385,0070a705c00746,86766a0b,code,3,0.04477611940298507
386,008ff20e49d7c6,e8e2ad33,code,3,0.09375
387,00720d76037b24,4e322e4f,code,3,0.0410958904109589
388,002d93ddca8c5d,2ce6a42e,markdown,3,0.441650390625
389,01d8501a4d81b4,61b05672,code,3,0.07317073170731707
390,0031bd3a5f3193,30ab1329,code,3,0.13043478260869565
391,019d0065f62b93,83eb7ccb,code,3,0.15789473684210525
392,01718471e58f92,e12b5109,markdown,3,0.440673828125
393,010f732c9d1d52,dde50015,markdown,3,0.44140625
394,0032fd9f1b33ef,d2c5d7c0,code,3,0.0410958904109589
395,019dba2f01a606,e6779f67,code,3,0.15789473684210525
396,01b1cef9c962fa,a87a03ea,markdown,3,0.44140625
397,011a0a4bb17236,56a9c608,code,3,0.125
398,0180145856ca13,0a78bbad,markdown,4,0.44091796875
399,019dba2f01a606,5eccae96,code,4,0.21052631578947367
400,00b560f83eab7e,6363ef31,code,4,0.047619047619047616
401,00ddde9fff3d4a,40257548,code,4,0.05128205128205128
402,00fd54dd15354d,877080cc,code,4,0.10810810810810811
403,00a497593abbf7,6ba0fd1d,code,4,0.09090909090909091
404,01d8501a4d81b4,6ebfd129,markdown,4,0.44091796875
405,00b34b06ef2af7,4a5bb653,code,4,0.4444444444444444
406,01da701d1336ce,f4cc17a0,markdown,4,0.44091796875
407,013bd1a1a3c83f,bb6a4d11,markdown,4,0.4404296875
408,005a1cca43e6a0,45ce5834,markdown,4,0.44140625
409,01c34d03a9cf69,c4b83ebe,code,4,0.2
410,012d13aef088f5,739e62f5,code,4,0.13793103448275862
411,01de9dbee3ed76,3f571c72,markdown,4,0.44287109375
412,00a421ffa1dbc6,8fa4e2ba,markdown,4,0.44091796875
413,01a9c51be41324,aa9d75be,code,4,0.125
414,01881fdc2b62ee,c9a9676e,code,4,0.14285714285714285
415,00b2da0925dbc1,07103083,markdown,4,0.44091796875
416,00116ebc2a301c,135557fb,code,4,0.18181818181818182
417,01c9482c461995,f0d61420,code,4,0.25
418,018e6d9af63613,615570bc,markdown,4,0.440673828125
419,004e586c02cc09,f7039dba,markdown,4,0.441162109375
420,019d0065f62b93,89aa715d,code,4,0.21052631578947367
421,01ac7f9619219e,705d888e,code,4,0.07272727272727272
422,00afa073211049,f3516b02,code,4,0.12903225806451613
423,00181d9eb98d2c,0e174afa,markdown,4,0.440673828125
424,00acb6c7c6b1c2,183addc9,markdown,4,0.44189453125
425,01dd93c58a301b,16c80159,code,4,0.13793103448275862
426,00d935da5f9b9f,d97f0120,code,4,0.18181818181818182
427,00c6033591c4db,89ff23db,code,4,0.09090909090909091
428,013200bd4390ad,a21b5afd,markdown,4,0.441162109375
429,0053efd2642b5c,4c59c180,markdown,4,0.442138671875
430,01dcdf2eb82c18,79bedf0b,code,4,0.12903225806451613
431,01167aecd18020,572f17ed,code,4,0.12903225806451613
432,01d31438ffd9d9,88e2f4de,code,4,0.0784313725490196
433,00fd0250fd0cae,92a792c1,code,4,0.125
434,0154a45be57913,1f409f7d,markdown,4,0.440673828125
435,01c9e400efe3a8,36c093a7,code,4,0.06060606060606061
436,00679da146d163,aea87cd2,markdown,4,0.442138671875
437,01b7defedc590b,936b7a07,code,4,0.03361344537815126
438,002ac47e6a9adb,8ce40feb,code,4,0.10526315789473684
439,007d658b80b78b,11bc8685,code,4,0.07547169811320754
440,00c458fde93dfc,9842e15c,code,4,0.16666666666666666
441,0157465ff98bb9,c15d3188,code,4,0.2
442,005a0b5efe318c,9c7e9cf9,markdown,4,0.44287109375
443,000c0a9b2fef4d,d7209f1f,code,4,0.05714285714285714
444,01c1d34c656570,1590a3a9,code,4,0.5714285714285714
445,0168ae184848d6,b5e08254,code,4,0.04938271604938271
446,010f732c9d1d52,967f3e3d,code,4,0.2222222222222222
447,0166fcdd72e0cf,0cabc846,markdown,4,0.441162109375
448,01607a3b675f2f,20cfacaa,code,4,0.12903225806451613
449,009101141e66b1,7da56d1a,code,4,0.2857142857142857
450,00720d76037b24,83a07f08,code,4,0.0547945205479452
451,0192bc2a6169e4,12494db2,code,4,0.18181818181818182
452,015e25df878376,23e4b0b6,code,4,0.16666666666666666
453,00c0a05d5650e3,f94ee62e,code,4,0.04
454,00662a6b56784f,689a84c4,code,4,0.08888888888888889
455,01718471e58f92,097698e4,code,4,0.16
456,01c0e292c4552a,d074f57e,code,4,0.21052631578947367
457,0198a23f25756c,780346f6,code,4,0.16666666666666666
458,0107000f9cba80,f3f997cd,markdown,4,0.440185546875
459,00642452f16a72,001ba42e,markdown,4,0.442138671875
460,0053491c57c957,f5dfc527,markdown,4,0.443603515625
